Time,Current,AcX,AcY,AcZ,GyX,GyY,GyZ,Freq
19:09:47.507,0.01,-11448,4356,-11452,218,25,-66,99.99
19:09:47.515,0.01,-11396,4292,-11428,144,37,-91,99.99
19:09:47.528,0.00,-11432,4296,-11420,222,-1,-51,83.33
19:09:47.536,0.01,-11428,4288,-11452,161,11,-90,99.99
19:09:47.558,0.02,-11372,4356,-11428,182,-13,-71,99.99
19:09:47.589,0.01,-11376,4272,-11180,184,7,-55,99.99
19:09:47.600,0.01,-11452,4344,-11176,161,41,-97,90.90
19:09:47.606,0.00,-11396,4388,-11440,233,2,-22,99.99
19:09:47.608,0.00,-11428,4320,-11376,152,0,-74,99.99
19:09:47.610,0.01,-11392,4352,-11324,223,15,-95,90.90
19:09:47.611,0.02,-11448,4364,-11292,226,-6,-65,90.90
19:09:47.621,0.01,-11472,4360,-11356,165,27,-92,99.99
19:09:47.630,0.03,-11400,4312,-11320,254,23,-47,99.99
19:09:47.642,0.02,-11428,4364,-11456,222,21,-96,99.99
19:09:47.650,0.01,-11432,4296,-11376,172,2,-88,90.90
19:09:47.663,0.02,-11412,4376,-11348,205,18,-23,90.90
19:09:47.671,0.01,-11420,4316,-11292,158,25,-58,99.99
19:09:47.683,0.01,-11400,4360,-11440,231,-1,-67,99.99
19:09:47.695,0.03,-11420,4328,-11388,186,11,-49,90.90
19:09:47.704,0.01,-11400,4384,-11424,176,-3,-55,99.99
19:09:47.716,0.01,-11456,4292,-11396,246,-9,-53,99.99
19:09:47.724,0.02,-11416,4316,-11252,187,32,-86,99.99
19:09:47.736,0.01,-11400,4284,-11368,183,14,-85,83.33
19:09:47.745,0.01,-11404,4320,-11364,225,7,-80,99.99
19:09:47.757,0.02,-11432,4340,-11304,191,60,-63,99.99
19:09:47.765,0.01,-11420,4356,-11460,222,-18,-66,99.99
19:09:47.778,0.03,-11408,4300,-11400,179,-15,-52,90.90
19:09:47.786,0.01,-11400,4332,-11320,153,36,-85,90.90
19:09:47.798,0.00,-11436,4276,-11256,259,-20,-36,99.99
19:09:47.810,0.01,-11412,4284,-11420,177,38,-72,99.99
19:09:47.818,0.00,-11400,4352,-11440,231,-9,-42,99.99
19:09:47.831,0.01,-11416,4328,-11324,168,-2,-48,90.90
19:09:47.839,0.01,-11436,4340,-11404,185,29,-86,99.99
19:09:47.851,0.00,-11424,4424,-11284,254,-6,-41,99.99
19:09:47.859,0.02,-11408,4316,-11456,202,21,-51,90.90
19:09:47.872,0.02,-11364,4328,-11384,180,13,-70,90.90
19:09:47.880,0.01,-11464,4364,-11384,225,14,-70,99.99
19:09:47.892,0.02,-11456,4288,-11316,177,38,-70,99.99
19:09:47.900,0.00,-11412,4348,-11436,229,-1,-54,99.99
19:09:47.913,0.02,-11464,4356,-11328,183,15,-48,90.90
19:09:47.924,0.01,-11392,4284,-11360,194,26,-94,90.90
19:09:47.933,0.02,-11444,4360,-11360,245,-22,-44,99.99
19:09:47.952,0.01,-11444,4364,-11328,152,55,-77,99.99
19:09:47.978,0.02,-11380,4420,-11340,221,46,-70,90.90
19:09:47.984,0.02,-11344,4316,-11324,195,37,-41,99.99
19:09:47.985,0.01,-11412,4320,-11284,153,46,-102,99.99
19:09:47.987,0.01,-11464,4356,-11484,195,0,-45,90.90
19:09:47.995,0.01,-11376,4408,-11284,223,34,-72,90.90
19:09:48.007,0.01,-11368,4332,-11384,209,-3,-51,99.99
19:09:48.018,0.00,-11472,4348,-11336,222,26,-61,99.99
19:09:48.027,0.01,-11476,4320,-11492,212,24,-102,99.99
19:09:48.041,0.01,-11464,4248,-11276,215,25,-60,90.90
19:09:48.048,0.03,-11408,4272,-11348,134,8,-60,90.90
19:09:48.060,0.01,-11420,4356,-11296,200,21,-68,99.99
19:09:48.068,0.01,-11424,4392,-11332,185,4,-49,99.99
19:09:48.080,0.02,-11420,4352,-11348,172,20,-79,90.90
19:09:48.089,0.03,-11400,4320,-11356,228,18,-59,99.99
19:09:48.101,0.02,-11452,4296,-11468,175,-7,-77,99.99
19:09:48.109,0.02,-11424,4268,-11320,169,40,-101,99.99
19:09:48.122,0.04,-11456,4344,-11368,206,7,-36,83.33
19:09:48.133,0.02,-11428,4292,-11372,195,32,-91,99.99
19:09:48.142,0.02,-11360,4340,-11376,182,-28,-76,99.99
19:09:48.154,0.03,-11448,4336,-11328,188,18,-65,99.99
19:09:48.162,0.03,-11384,4336,-11328,146,42,-54,90.90
19:09:48.174,0.03,-11472,4348,-11396,237,7,-64,90.90
19:09:48.183,0.03,-11428,4360,-11408,188,46,-38,99.99
19:09:48.195,0.02,-11388,4328,-11436,162,-5,-88,99.99
19:09:48.203,0.03,-11456,4260,-11352,209,9,-30,90.90
19:09:48.216,0.03,-11368,4328,-11268,192,31,-62,99.99
19:09:48.224,0.03,-11452,4328,-11476,204,2,-64,99.99
19:09:48.237,0.01,-11520,4332,-11368,202,11,-29,99.99
19:09:48.248,0.04,-11376,4388,-11360,220,4,-74,83.33
19:09:48.257,0.01,-11368,4280,-11384,243,-14,-50,99.99
19:09:48.269,0.02,-11488,4332,-11316,201,14,-61,99.99
19:09:48.277,0.02,-11428,4272,-11300,182,9,-51,99.99
19:09:48.289,0.00,-11420,4320,-11364,183,25,-65,99.99
19:09:48.297,0.02,-11428,4264,-11312,173,2,-81,90.90
19:09:48.310,0.02,-11452,4332,-11412,222,0,-60,90.90
19:09:48.318,0.02,-11364,4340,-11328,186,18,-80,99.99
19:09:48.330,0.00,-11368,4332,-11372,214,10,-68,99.99
19:09:48.338,0.02,-11392,4316,-11340,211,-18,-68,90.90
19:09:48.351,0.02,-11372,4288,-11436,170,27,-76,99.99
19:09:48.363,0.01,-11348,4272,-11352,223,-9,-53,99.99
19:09:48.371,0.02,-11448,4336,-11348,199,-5,-64,99.99
19:09:48.383,0.01,-11412,4352,-11448,208,24,-60,83.33
19:09:48.392,0.00,-11448,4344,-11376,178,-22,-43,99.99
19:09:48.404,0.02,-11312,4368,-11348,204,24,-117,99.99
19:09:48.412,0.01,-11352,4348,-11424,162,-16,-79,99.99
19:09:48.425,0.02,-11432,4320,-11384,162,10,-46,90.90
19:09:48.433,0.01,-11424,4288,-11416,177,-2,-72,90.90
19:09:48.445,0.01,-11420,4348,-11440,179,4,-36,99.99
19:09:48.457,0.00,-11368,4300,-11416,178,21,-60,99.99
19:09:48.465,0.01,-11388,4360,-11392,185,14,-68,90.90
19:09:48.477,0.01,-11448,4268,-11324,174,10,-46,99.99
19:09:48.486,0.00,-11388,4328,-11324,220,-34,-63,99.99
19:09:48.498,0.01,-11472,4324,-11376,230,17,-105,90.90
19:09:48.506,0.02,-11408,4328,-11244,162,29,-52,90.90
19:09:48.519,0.01,-11448,4340,-11308,161,-11,-63,99.99
19:09:48.527,0.01,-11480,4292,-11432,210,-19,-45,99.99
19:09:48.539,0.01,-11408,4296,-11472,212,-9,-80,99.99
19:09:48.551,0.01,-11348,4332,-11464,170,-1,-92,90.90
19:09:48.560,0.01,-11456,4396,-11444,188,-34,-39,90.90
19:09:48.572,0.00,-11380,4276,-11432,171,21,-97,99.99
19:09:48.580,0.02,-11416,4352,-11368,253,-31,-39,99.99
19:09:48.592,0.01,-11468,4312,-11240,207,16,-71,90.90
19:09:48.601,0.03,-11436,4324,-11440,204,8,-90,99.99
19:09:48.613,0.01,-11400,4388,-11324,228,25,-56,99.99
19:09:48.644,0.03,-11424,4368,-11296,184,27,-65,90.90
19:09:48.677,0.01,-11412,4328,-11328,200,-12,-54,90.90
19:09:48.681,0.02,-11448,4344,-11364,208,11,-64,99.99
19:09:48.687,0.02,-11440,4316,-11320,205,77,-33,99.99
19:09:48.689,0.03,-11448,4312,-11416,194,11,-39,99.99
19:09:48.691,0.01,-11428,4324,-11360,181,25,-78,99.99
19:09:48.691,0.01,-11404,4376,-11440,172,1,-66,83.33
19:09:48.695,0.02,-11448,4356,-11352,220,9,-29,99.99
19:09:48.707,0.02,-11432,4332,-11276,206,-6,-86,99.99
19:09:48.715,0.01,-11432,4336,-11356,186,17,-60,99.99
19:09:48.728,0.03,-11432,4280,-11364,162,7,-50,90.90
19:09:48.736,0.01,-11476,4280,-11352,154,15,-97,99.99
19:09:48.748,0.01,-11424,4368,-11400,194,-3,-41,99.99
19:09:48.756,0.01,-11408,4364,-11236,173,-11,-83,90.90
19:09:48.769,0.01,-11436,4316,-11452,209,-2,-51,90.90
19:09:48.781,0.02,-11440,4328,-11380,216,31,-60,99.99
19:09:48.791,0.01,-11352,4324,-11264,166,25,-91,99.99
19:09:48.801,0.01,-11440,4296,-11436,200,-12,-64,99.99
19:09:48.810,0.02,-11404,4328,-11404,174,-44,-89,90.90
19:09:48.822,0.02,-11372,4316,-11256,173,30,-42,90.90
19:09:48.830,0.01,-11380,4332,-11348,257,-19,-73,99.99
19:09:48.842,0.01,-11444,4344,-11264,151,39,-66,99.99
19:09:48.850,0.02,-11428,4348,-11424,239,-1,-77,90.90
19:09:48.863,0.01,-11472,4364,-11340,202,3,-31,99.99
19:09:48.875,0.01,-11408,4368,-11328,179,43,-72,90.90
19:09:48.883,0.02,-11424,4408,-11376,225,32,-47,99.99
19:09:48.895,0.03,-11432,4300,-11304,178,34,-118,90.90
19:09:48.904,0.00,-11420,4352,-11388,183,-17,-63,99.99
19:09:48.916,0.03,-11412,4396,-11428,222,29,-44,99.99
19:09:48.924,0.02,-11428,4344,-11352,178,17,-82,99.99
19:09:48.936,0.03,-11404,4320,-11320,185,-24,-50,83.33
19:09:48.945,0.03,-11436,4356,-11324,198,40,-88,99.99
19:09:48.957,0.02,-11352,4276,-11320,168,2,-60,99.99
19:09:48.966,0.01,-11484,4336,-11348,155,-8,-50,99.99
19:09:48.979,0.02,-11388,4360,-11316,209,11,-79,90.90
19:09:48.990,0.02,-11344,4376,-11360,145,42,-71,99.99
19:09:48.998,0.02,-11424,4356,-11500,234,20,-61,90.90
19:09:49.010,0.03,-11380,4296,-11352,188,59,-67,99.99
19:09:49.019,0.01,-11440,4340,-11364,207,-3,-66,90.90
19:09:49.032,0.03,-11404,4328,-11316,213,12,-77,99.99
19:09:49.040,0.02,-11448,4336,-11476,204,-1,-37,99.99
19:09:49.051,0.01,-11424,4332,-11344,174,24,-71,99.99
19:09:49.059,0.02,-11324,4356,-11304,207,52,-58,83.33
19:09:49.072,0.01,-11392,4332,-11440,206,1,-75,99.99
19:09:49.083,0.04,-11416,4384,-11404,179,32,-76,99.99
19:09:49.092,0.04,-11364,4288,-11360,191,33,-44,99.99
19:09:49.104,0.02,-11364,4352,-11404,199,16,-73,99.99
19:09:49.113,0.03,-11416,4288,-11372,205,18,-85,90.90
19:09:49.125,0.03,-11424,4344,-11368,222,14,-51,90.90
19:09:49.133,0.03,-11364,4336,-11392,246,16,-32,99.99
19:09:49.145,0.01,-11432,4312,-11468,198,53,-58,99.99
19:09:49.154,0.03,-11444,4336,-11376,221,-30,-52,90.90
19:09:49.166,0.03,-11332,4368,-11316,203,4,-72,99.99
19:09:49.178,0.02,-11388,4336,-11360,177,38,-55,90.90
19:09:49.187,0.02,-11392,4276,-11360,195,19,-44,99.99
19:09:49.198,0.02,-11468,4376,-11396,170,36,-63,90.90
19:09:49.207,0.02,-11372,4328,-11356,232,-11,-64,99.99
19:09:49.219,0.03,-11440,4400,-11360,143,45,-50,99.99
19:09:49.228,0.03,-11456,4288,-11416,156,24,-43,99.99
19:09:49.240,0.02,-11444,4344,-11464,190,16,-75,83.33
19:09:49.248,0.01,-11364,4324,-11232,196,15,-80,99.99
19:09:49.260,0.02,-11392,4308,-11372,193,1,-80,99.99
19:09:49.268,0.02,-11392,4324,-11380,205,5,-43,99.99
19:09:49.281,0.02,-11352,4348,-11356,170,31,-89,90.90
19:09:49.292,0.03,-11400,4292,-11456,203,-43,-68,99.99
19:09:49.301,0.01,-11392,4372,-11408,213,16,-68,90.90
19:09:49.313,0.01,-11348,4308,-11480,209,34,-94,99.99
19:09:49.322,0.01,-11396,4384,-11396,219,14,-44,90.90
19:09:49.334,0.01,-11396,4340,-11304,171,23,-80,99.99
19:09:49.342,0.03,-11412,4316,-11388,176,5,-46,99.99
19:09:49.354,0.03,-11404,4292,-11308,186,-7,-58,99.99
19:09:49.362,0.03,-11360,4348,-11340,175,18,-63,83.33
19:09:49.375,0.01,-11404,4312,-11264,191,30,-64,99.99
19:09:49.386,0.03,-11484,4308,-11236,202,15,-67,99.99
19:09:49.395,0.01,-11360,4316,-11408,194,12,-86,99.99
19:09:49.407,0.03,-11352,4348,-11348,221,0,-58,90.90
19:09:49.416,0.01,-11420,4396,-11396,208,2,-83,99.99
19:09:49.428,0.03,-11372,4368,-11332,188,2,-58,90.90
19:09:49.436,0.03,-11332,4344,-11340,221,14,-25,99.99
19:09:49.448,0.01,-11448,4336,-11324,180,15,-83,90.90
19:09:49.457,0.02,-11352,4368,-11484,199,-8,-59,99.99
19:09:49.469,0.03,-11400,4300,-11328,197,32,-56,99.99
19:09:49.477,0.02,-11400,4332,-11424,189,19,-103,99.99
19:09:49.489,0.02,-11448,4300,-11404,188,0,-65,83.33
19:09:49.501,0.01,-11380,4400,-11372,194,-6,-67,99.99
19:09:49.510,0.02,-11352,4376,-11456,188,0,-67,99.99
19:09:49.522,0.02,-11436,4348,-11364,188,10,-56,99.99
19:09:49.530,0.02,-11408,4328,-11392,192,15,-70,90.90
19:09:49.543,0.03,-11428,4348,-11456,219,-8,-35,99.99
19:09:49.551,0.00,-11472,4380,-11300,222,47,-104,99.99
19:09:49.563,0.02,-11376,4356,-11308,171,36,-47,90.90
19:09:49.571,0.02,-11436,4336,-11340,189,12,-51,99.99
19:09:49.584,0.01,-11420,4328,-11364,180,-14,-79,90.90
19:09:49.592,0.02,-11424,4356,-11424,206,-12,-79,99.99
19:09:49.604,0.01,-11436,4332,-11468,163,6,-63,99.99
19:09:49.616,0.02,-11352,4352,-11348,176,36,-47,90.90
19:09:49.625,0.02,-11416,4368,-11332,211,-14,-58,90.90
19:09:49.637,0.02,-11392,4324,-11368,170,7,-79,99.99
19:09:49.645,0.04,-11440,4284,-11352,193,14,-25,99.99
19:09:49.657,0.01,-11408,4340,-11444,189,21,-60,99.99
19:09:49.665,0.00,-11420,4308,-11328,196,-6,-65,90.90
19:09:49.678,0.01,-11456,4324,-11348,210,24,-69,90.90
19:09:49.686,0.01,-11424,4348,-11264,196,-3,-80,99.99
19:09:49.698,0.02,-11432,4300,-11332,198,7,-74,99.99
19:09:49.717,0.04,-11348,4332,-11388,194,-9,-50,90.90
19:09:49.748,0.02,-11384,4376,-11340,184,25,-86,99.99
19:09:49.756,0.02,-11372,4324,-11408,220,5,-45,99.99
19:09:49.760,0.02,-11440,4320,-11364,170,49,-64,99.99
19:09:49.762,0.02,-11424,4308,-11436,181,14,-100,83.33
19:09:49.766,0.02,-11364,4352,-11336,214,-33,-67,99.99
19:09:49.772,0.01,-11436,4288,-11368,142,24,-111,99.99
19:09:49.781,0.02,-11420,4360,-11312,153,18,-53,99.99
19:09:49.793,0.01,-11456,4304,-11328,193,37,-73,90.90
19:09:49.801,0.00,-11432,4392,-11436,188,36,-61,90.90
19:09:49.813,0.03,-11440,4344,-11420,234,3,-30,99.99
19:09:49.825,0.02,-11404,4264,-11316,213,1,-42,99.99
19:09:49.833,0.01,-11404,4340,-11400,173,19,-81,90.90
19:09:49.846,0.03,-11424,4308,-11400,231,20,-50,99.99
19:09:49.854,0.02,-11376,4316,-11348,202,17,-59,99.99
19:09:49.866,0.02,-11372,4352,-11388,186,2,-45,90.90
19:09:49.874,0.02,-11428,4292,-11268,176,11,-71,90.90
19:09:49.887,0.01,-11432,4348,-11316,200,65,-74,99.99
19:09:49.895,0.01,-11396,4320,-11368,220,3,-36,99.99
19:09:49.907,0.02,-11412,4296,-11312,218,22,-69,99.99
19:09:49.919,0.02,-11376,4300,-11328,177,21,-58,90.90
19:09:49.928,0.02,-11400,4328,-11312,188,-8,-47,99.99
19:09:49.940,0.02,-11460,4356,-11276,191,50,-80,90.90
19:09:49.982,0.02,-11420,4384,-11272,185,-7,-74,99.99
19:09:49.991,0.01,-11428,4332,-11320,169,31,-92,90.90
19:09:49.993,0.01,-11396,4316,-11360,207,36,-68,99.99
19:09:49.994,0.02,-11412,4320,-11280,187,23,-40,99.99
19:09:49.995,0.04,-11356,4400,-11376,217,10,-62,99.99
19:09:50.001,0.01,-11384,4340,-11340,192,-31,-64,90.90
19:09:50.012,0.00,-11472,4360,-11388,195,5,-64,90.90
19:09:50.022,0.02,-11372,4284,-11380,177,12,-96,99.99
19:09:50.034,0.01,-11412,4356,-11232,217,36,-58,99.99
19:09:50.042,0.01,-11392,4344,-11356,171,-1,-69,99.99
19:09:50.054,0.02,-11392,4312,-11348,182,19,-93,90.90
19:09:50.063,0.00,-11468,4344,-11312,217,6,-42,90.90
19:09:50.075,0.02,-11388,4284,-11284,192,25,-83,99.99
19:09:50.083,0.01,-11424,4344,-11280,192,22,-23,99.99
19:09:50.096,0.02,-11436,4388,-11428,201,8,-62,90.90
19:09:50.104,0.01,-11368,4336,-11288,198,7,-69,99.99
19:09:50.116,0.02,-11388,4328,-11392,205,25,-44,99.99
19:09:50.124,0.02,-11408,4296,-11340,163,40,-76,99.99
19:09:50.137,0.00,-11356,4320,-11352,210,4,-65,83.33
19:09:50.148,0.02,-11412,4304,-11424,206,-14,-62,99.99
19:09:50.157,0.00,-11388,4308,-11296,182,-9,-96,99.99
19:09:50.169,0.01,-11472,4292,-11444,231,16,-40,99.99
19:09:50.177,0.00,-11472,4304,-11440,184,25,-61,90.90
19:09:50.190,0.03,-11376,4288,-11304,211,-12,-78,99.99
19:09:50.198,0.01,-11396,4360,-11328,207,30,-13,90.90
19:09:50.210,0.01,-11448,4360,-11348,172,5,-75,99.99
19:09:50.219,0.02,-11384,4328,-11256,211,-20,-69,90.90
19:09:50.231,0.01,-11404,4364,-11336,175,-11,-75,99.99
19:09:50.239,0.01,-11436,4276,-11320,177,15,-70,99.99
19:09:50.251,0.00,-11456,4304,-11324,206,10,-57,99.99
19:09:50.263,0.03,-11344,4312,-11416,154,19,-64,83.33
19:09:50.272,0.01,-11412,4360,-11372,197,24,-59,99.99
19:09:50.284,0.01,-11380,4276,-11332,186,31,-57,99.99
19:09:50.292,0.00,-11368,4340,-11408,220,40,-86,99.99
19:09:50.304,0.01,-11408,4388,-11352,201,-2,-50,90.90
19:09:50.313,0.00,-11368,4344,-11316,157,12,-66,99.99
19:09:50.325,0.00,-11344,4292,-11348,217,53,-87,90.90
19:09:50.333,0.02,-11364,4308,-11288,206,22,-57,99.99
19:09:50.346,0.00,-11416,4316,-11344,186,39,-72,90.90
19:09:50.357,0.00,-11392,4344,-11356,215,11,-64,99.99
19:09:50.366,0.02,-11384,4316,-11360,191,24,-53,99.99
19:09:50.378,0.01,-11420,4316,-11316,211,7,-66,99.99
19:09:50.387,0.01,-11424,4268,-11416,191,12,-37,83.33
19:09:50.399,0.02,-11416,4276,-11296,172,36,-73,99.99
19:09:50.407,0.01,-11388,4328,-11364,225,27,-70,99.99
19:09:50.419,0.02,-11340,4276,-11344,182,0,-72,99.99
19:09:50.427,0.02,-11388,4332,-11404,205,-4,-73,99.99
19:09:50.440,0.00,-11428,4376,-11304,223,4,-54,90.90
19:09:50.448,0.01,-11372,4224,-11340,219,25,-61,99.99
19:09:50.460,0.02,-11372,4320,-11296,230,-1,-110,90.90
19:09:50.472,0.01,-11392,4304,-11340,178,9,-43,99.99
19:09:50.481,0.01,-11388,4336,-11404,153,16,-86,90.90
19:09:50.493,0.02,-11424,4320,-11396,221,11,-72,99.99
19:09:50.501,0.00,-11356,4356,-11388,156,21,-44,99.99
19:09:50.513,0.01,-11456,4336,-11400,236,-24,-96,99.99
19:09:50.522,0.00,-11452,4276,-11340,236,-17,-51,83.33
19:09:50.534,0.01,-11464,4288,-11336,171,2,-78,99.99
19:09:50.542,0.01,-11424,4388,-11312,193,-21,-56,99.99
19:09:50.554,0.01,-11372,4320,-11328,182,13,-76,99.99
19:09:50.563,0.02,-11396,4352,-11380,171,16,-75,90.90
19:09:50.575,0.00,-11384,4316,-11380,187,-12,-59,99.99
19:09:50.587,0.01,-11352,4284,-11340,166,16,-90,90.90
19:09:50.595,0.03,-11448,4320,-11360,172,-10,-86,99.99
19:09:50.607,0.01,-11412,4388,-11364,200,11,-50,90.90
19:09:50.616,0.01,-11472,4296,-11368,159,13,-65,99.99
19:09:50.628,0.01,-11480,4320,-11324,216,13,-42,99.99
19:09:50.636,0.01,-11380,4380,-11344,230,18,-82,90.90
19:09:50.648,0.00,-11384,4296,-11384,202,18,-72,90.90
19:09:50.657,0.00,-11436,4340,-11300,212,15,-45,99.99
19:09:50.669,0.01,-11368,4320,-11328,167,1,-64,99.99
19:09:50.681,0.00,-11436,4288,-11452,186,-28,-108,99.99
19:09:50.689,0.02,-11404,4360,-11256,199,14,-38,90.90
19:09:50.701,0.02,-11408,4420,-11284,197,17,-75,99.99
19:09:50.710,0.01,-11396,4364,-11436,171,-22,-71,90.90
19:09:50.722,0.00,-11432,4332,-11364,195,37,-86,99.99
19:09:50.731,0.03,-11384,4324,-11372,176,39,-86,90.90
19:09:50.743,0.01,-11396,4272,-11376,140,40,-48,99.99
19:09:50.751,0.03,-11420,4336,-11356,195,26,-100,99.99
19:09:50.767,0.00,-11416,4352,-11460,186,-5,-68,90.90
19:09:50.782,0.01,-11336,4260,-11328,191,13,-49,90.90
19:09:50.794,0.00,-11312,4316,-11332,201,-8,-74,99.99
19:09:50.802,0.02,-11428,4356,-11244,199,-19,-39,99.99
19:09:50.825,0.02,-11440,4292,-11312,135,22,-74,99.99
19:09:50.833,0.00,-11444,4308,-11384,209,12,-45,90.90
19:09:50.835,0.01,-11424,4332,-11336,178,-1,-30,90.90
19:09:50.837,0.00,-11372,4300,-11296,234,5,-61,99.99
19:09:50.845,0.00,-11476,4296,-11344,205,1,-73,99.99
19:09:50.857,0.01,-11412,4352,-11352,167,24,-47,99.99
19:09:50.866,0.00,-11436,4320,-11436,191,19,-41,90.90
19:09:50.878,0.00,-11424,4320,-11308,217,16,-67,99.99
19:09:50.886,0.00,-11452,4276,-11312,170,9,-96,99.99
19:09:50.898,0.03,-11464,4372,-11324,209,24,-56,99.99
19:09:50.910,0.00,-11424,4296,-11308,163,33,-65,83.33
19:09:50.919,0.01,-11424,4292,-11368,147,-13,-87,99.99
19:09:50.931,0.01,-11372,4328,-11388,233,-23,-19,99.99
19:09:50.942,0.02,-11428,4332,-11400,177,76,-72,99.99
19:09:50.952,-0.01,-11400,4304,-11296,190,31,-37,90.90
19:09:50.965,0.02,-11384,4380,-11412,232,-5,-29,99.99
19:09:50.977,0.00,-11360,4336,-11364,176,20,-61,90.90
19:09:50.981,0.00,-11472,4304,-11484,231,-13,-53,99.99
19:09:50.996,0.00,-11408,4352,-11384,190,26,-85,90.90
19:09:51.004,0.00,-11412,4312,-11356,174,28,-80,99.99
19:09:51.013,0.02,-11464,4288,-11464,219,7,-25,99.99
19:09:51.025,0.00,-11400,4312,-11372,198,24,-84,99.99
19:09:51.035,0.01,-11352,4312,-11420,204,-1,-77,90.90
19:09:51.046,0.00,-11364,4244,-11344,175,8,-71,90.90
19:09:51.054,0.00,-11360,4332,-11424,183,15,-82,99.99
19:09:51.066,0.00,-11428,4304,-11296,223,13,-33,99.99
19:09:51.074,0.01,-11404,4236,-11468,206,29,-50,90.90
19:09:51.087,0.01,-11424,4248,-11392,207,41,-55,99.99
19:09:51.095,0.01,-11404,4304,-11352,209,14,-50,99.99
19:09:51.108,0.00,-11364,4364,-11384,144,22,-88,99.99
19:09:51.116,0.00,-11412,4340,-11384,253,2,-72,83.33
19:09:51.128,0.00,-11396,4304,-11408,143,-3,-78,99.99
19:09:51.140,0.01,-11344,4312,-11360,204,-5,-40,99.99
19:09:51.149,0.00,-11432,4348,-11336,232,2,-59,99.99
19:09:51.160,0.01,-11396,4312,-11392,183,8,-61,90.90
19:09:51.169,0.00,-11408,4352,-11224,185,-7,-74,99.99
19:09:51.181,0.00,-11376,4344,-11312,206,15,-73,99.99
19:09:51.189,0.00,-11436,4328,-11396,179,3,-14,99.99
19:09:51.201,0.00,-11364,4368,-11268,181,-1,-56,83.33
19:09:51.210,0.00,-11376,4356,-11396,197,30,-92,99.99
19:09:51.222,0.01,-11452,4324,-11420,195,-2,-47,99.99
19:09:51.230,0.00,-11412,4296,-11348,186,18,-57,99.99
19:09:51.243,0.01,-11428,4252,-11356,213,40,-97,99.99
19:09:51.251,0.00,-11460,4328,-11356,248,6,-23,90.90
19:09:51.263,0.00,-11376,4328,-11244,138,18,-70,99.99
19:09:51.275,0.00,-11396,4384,-11400,184,-5,-92,90.90
19:09:51.284,0.00,-11460,4356,-11360,191,21,-40,99.99
19:09:51.296,-0.01,-11492,4316,-11372,199,53,-45,90.90
19:09:51.304,0.00,-11444,4356,-11444,216,0,-44,99.99
19:09:51.316,0.00,-11440,4320,-11244,194,10,-28,99.99
19:09:51.324,0.00,-11424,4332,-11388,195,10,-67,99.99
19:09:51.337,-0.02,-11428,4240,-11348,211,45,-66,90.90
19:09:51.345,0.01,-11440,4304,-11464,180,36,-101,90.90
19:09:51.357,0.00,-11440,4332,-11356,195,-22,-62,99.99
19:09:51.365,0.00,-11428,4328,-11292,195,9,-30,99.99
19:09:51.378,0.00,-11380,4308,-11360,178,-1,-60,90.90
19:09:51.390,0.00,-11456,4284,-11316,217,22,-47,99.99
19:09:51.398,0.01,-11396,4344,-11444,207,13,-64,99.99
19:09:51.410,0.00,-11376,4352,-11388,183,-15,-64,99.99
19:09:51.419,0.01,-11372,4292,-11332,211,-24,-45,83.33
19:09:51.431,0.02,-11352,4352,-11336,200,-16,-57,99.99
19:09:51.439,0.00,-11444,4396,-11288,177,11,-54,99.99
19:09:51.451,0.01,-11404,4364,-11396,180,33,-110,99.99
19:09:51.460,0.01,-11336,4328,-11376,182,-3,-78,90.90
19:09:51.472,0.00,-11408,4352,-11324,180,3,-59,90.90
19:09:51.484,0.01,-11400,4312,-11296,200,40,-39,99.99
19:09:51.492,0.00,-11476,4320,-11324,213,-21,-73,99.99
19:09:51.504,0.01,-11484,4280,-11264,183,2,-66,90.90
19:09:51.513,0.02,-11372,4288,-11352,174,37,-91,99.99
19:09:51.525,0.02,-11436,4316,-11448,235,39,-45,99.99
19:09:51.533,0.00,-11340,4308,-11300,211,13,-85,99.99
19:09:51.546,0.00,-11348,4296,-11212,194,4,-84,83.33
19:09:51.554,0.00,-11396,4260,-11356,188,11,-57,99.99
19:09:51.566,0.00,-11424,4312,-11284,244,-6,-78,99.99
19:09:51.574,0.00,-11436,4328,-11352,198,25,-44,99.99
19:09:51.587,0.01,-11404,4308,-11316,229,4,-43,90.90
19:09:51.595,0.01,-11448,4296,-11296,204,19,-80,99.99
19:09:51.607,0.00,-11444,4356,-11400,180,50,-29,99.99
19:09:51.619,0.00,-11328,4320,-11336,156,2,-67,99.99
19:09:51.627,0.00,-11412,4356,-11288,215,6,-40,83.33
19:09:51.639,0.01,-11444,4292,-11384,225,21,-59,99.99
19:09:51.648,0.00,-11396,4324,-11304,176,-7,-77,99.99
19:09:51.660,0.01,-11464,4324,-11276,205,5,-79,99.99
19:09:51.668,0.00,-11396,4260,-11340,205,48,-72,99.99
19:09:51.681,0.01,-11396,4288,-11396,190,23,-67,90.90
19:09:51.689,0.00,-11388,4352,-11392,168,11,-82,99.99
19:09:51.701,0.00,-11396,4336,-11372,169,27,-90,90.90
19:09:51.709,0.00,-11464,4316,-11260,235,35,-47,99.99
19:09:51.722,0.01,-11392,4348,-11344,217,26,-80,90.90
19:09:51.734,0.00,-11416,4348,-11300,200,28,-49,99.99
19:09:51.742,0.01,-11440,4340,-11424,209,-7,-6,99.99
